"gene","lfc_bcg","padj_bcg","lfc_med","padj_med","sig_bcg","sig_media","opp_sign","bcg_specific","set","timepoint"
"ADAMTS14",2.34729716321902,0.770572086805377,0.381903916202416,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"GPX4",-0.996297233944693,0.789824621803965,-0.525036783543159,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"CIT",1.910318659748,0.790282983546867,0.60997702532167,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"ENSG00000282804",-0.841818976427459,0.790282983546867,-0.455690179789255,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"CABIN1",0.328453048083189,0.793384853653418,0.0927228325545184,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"TBXAS1",1.10678618839772,0.793894954521175,0.0189817853970152,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"STXBP1",-1.0404091338882,0.793894954521175,-0.766671215827949,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"RPL13A",-0.65745572258959,0.793894954521175,-0.185878319873238,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"MMAA",0.850606843325618,0.793894954521175,0.250601786939685,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"KCNE4",3.57530857674242,0.793894954521175,-0.271910960358607,0.999615528159732,FALSE,FALSE,TRUE,FALSE,"gdT","week44"
"PDE7B",-1.36773331376571,0.793894954521175,-0.690640480115115,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"RFX2",-0.641357109626526,0.798469140932995,-0.638024664248169,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"FANCI",0.628153530773246,0.798469140932995,0.102576050131331,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
